"Route ID","Sequence Number","Latitude","Longitude"
"A416","19","36.16972","57.57111"
"A416","20","35.98167","58.1025"
"A416","21","36.02","58.44639"
"A416","22","36.23111","59.65056"
"A416","23","35.26667","59.97278"
"A416","24","33.22111","60.63167"
"A418","1","29.54028","52.58889"
"A418","2","28.405","52.90889"
"A418","3","26.52528","53.9625"
"A418","4","26.075","53.95833"
"A42","1","48.29056","18.05056"
"A42","2","48.39361","18.71639"
"A42","3","48.45333","19.11583"
"A42","4","48.49222","19.45139"
"A42","5","48.51083","19.61583"
"A42","6","48.5825","20.26667"
"A42","7","48.63056","20.72556"
"A42","8","48.6675","21.09111"
"A42","9","48.68306","21.24806"
"A42","10","48.7275","21.59278"
"A42","11","48.82389","22.375"
"A422","1","37.68722","45.08444"
"A422","2","37.81139","45.49694"
"A422","3","37.9375","45.92278"
"A422","4","38.14833","46.21306"
"A422","5","38.56083","46.70972"
"A422","6","38.69306","46.87056"
"A422","7","39.60306","47.89"
"A422","8","39.63","48.08"
"A424","1","29.995","43.64667"
"A424","2","29.62028","43.49806"
"A424","3","29.16333","43.11278"
"A424","4","28.64389","42.67972"
"A424","5","27.425","41.68278"
"A424","6","26.39972","40.96556"
"A424","7","26.06472","40.73361"
"A424","8","25.61556","40.42611"
"A424","9","25.1175","40.08806"
"A424","10","24.5475","39.70528"
"A424","11","23.78444","39.64917"
"A424","12","23.58889","39.63528"
"A424","13","22.91667","39.58667"
"A424","14","22.66417","39.4975"
"A424","15","21.71028","39.16333"
"A43","1","39.96944","-4.3375"
"A43","2","40.36861","-4.24944"
"A43","3","40.62472","-4.55"
"A43","4","41.53028","-5.63972"
"A43","5","41.48306","-6.28"
"A43","6","41.38583","-7.46972"
"A43","7","41.35861","-7.77722"
"A43","8","41.34556","-7.91972"
"A43","9","41.27306","-8.68778"
"A44","1","38.545","-10"
"A44","2","38.42417","-9.18556"
"A44","3","38.27556","-8.54306"
"A44","4","38.12833","-7.92694"
"A44","5","38.08861","-7.61444"
"A44","6","38.02139","-7.10111"
"A44","7","37.66861","-6.29833"
"A44","8","37.4275","-5.76222"
"A44","9","37.05528","-4.94"
"A44","10","36.81417","-4.36944"
"A44","11","36.82139","-3.74167"
"A44","12","36.83167","-2.84083"
"A44","13","36.83222","-2.7275"
"A44","14","36.83306","-2.25944"
"A44","15","36.69333","-1.88861"
"A44","16","36.405","-1.13778"
"A44","17","36.03389","-.20889"
"A44","18","35.89861",".13639"
"A453","1","26.695","51.91167"
"A453","2","26.81194","53.35583"
"A453","3","26.7875","54.96583"
"A453","4","26.76306","55.90778"
"A453","5","27.035","56.19694"
"A453","6","27.19694","56.36667"
"A453","7","27.70722","57.33583"
"A453","8","28.275","58.43361"
"A453","9","28.99139","59.8725"
"A453","10","29.24556","60.39917"
"A453","11","29.33","60.57472"
"A453","12","29.48667","60.90167"
"A453","13","29.56861","61.13583"
"A453","14","29.68333","61.46667"
"A48","1","42.55389","18.2775"
"A48","2","41.93278","18.19444"
"A48","3","41.50278","18.12917"
"A48","4","41.27694","18.09694"
"A48","5","41.05861","18.06583"
"A48","6","40.93389","18.0475"
"A48","7","40.61083","18.00278"
"A482","1","41.91278","16.04917"
"A482","2","41.72861","17.01111"
"A482","3","41.61861","17.56389"
"A482","4","41.50278","18.12917"
"A482","5","41.495","18.33944"
"A482","6","41.48111","18.68583"
"A482","7","41.45833","19.1"
"A487","1","55.79528","43.16028"
"A487","2","56.00694","45.02472"
"A490","1","58.66972","45.32278"
"A490","2","58.71667","48.58972"
"A490","3","58.68194","52.16639"
"A490","4","59.47694","54.03639"
"A490","5","60.50194","56.69806"
"A491","1","59.96833","35.835"
"A491","2","60.26361","36.83778"
"A491","3","60.48972","37.49139"
"A491","4","60.84583","38.6625"
"A491","5","61.25","39.92778"
"A491","6","62.11667","42.89778"
"A491","7","62.5625","45.61556"
"A491","8","62.69861","46.52611"
"A491","9","63.56333","53.795"
"A493","1","59.11639","31.64778"
"A493","2","58.09806","32.07278"
"A493","3","57.28972","32.39444"
"A493","4","55.85417","32.93917"
"A493","5","55.14083","33.06667"
"A493","6","54.85472","33.11639"
"A493","7","54.63639","33.15472"
"A493","8","54.24167","33.44639"
"A493","9","53.21306","34.17639"
"A493","10","53.01639","34.36472"
"A493","11","52.88806","34.45639"
"A493","12","52.10806","34.99806"
"A493","13","51.35139","35.50972"
"A493","14","50.78972","35.87139"
"A494","1","55.98333","36.79806"
"A494","2","56.16167","35.28778"
"A494","3","56.20306","34.90111"
"A494","4","56.27806","34.19278"
"A494","5","56.55306","31.07611"
"A494","6","56.58278","30.67417"
"A494","7","56.60111","30.41389"
"A494","8","56.69111","29.01583"
"A494","9","56.75167","27.90167"
"A5","1","48.79056",".53028"
"A5","2","48.58",".15667"
"A5","3","48.25972","-.25"
"A5","4","47.73139","-.90583"
"A5","5","47.56278","-1.11056"
"A5","6","47.44056","-1.26472"
"A5","7","47.16083","-1.61306"
"A5","8","46.89611","-2.09194"
"A5","9","46.72306","-2.40056"
"A5","10","44.65889","-5.83667"
"A5","11","43.49889","-7.59639"
"A5","12","42.92667","-8.42528"
"A5","13","42.51583","-8.49194"
"A5","14","42.06806","-8.56333"
"A5","15","41.85278","-8.5975"
"A5","16","41.27306","-8.68778"
"A5","17","40.69194","-8.61611"
"A5","18","40.03111","-8.53611"
"A5","19","39.66583","-8.49278"
"A5","20","38.42417","-9.18556"
"A5","21","38.07333","-8.87917"
"A5","22","37.4975","-8.38389"
"A5","23","37.01361","-7.975"
"A5","24","36.02667","-7.38333"
"A5","25","35.83333","-6.45083"
"A52","1","32.94889","37.99972"
"A52","2","32.33222","36.73306"
"A53","1","48.39222",".38194"
"A53","2","48.06694","-.25"
"A53","3","47.88472","-.45861"
"A53","4","47.53694","-.85194"
"A53","5","46.93","-1.14667"
"A53","6","46.83833","-1.19028"
"A53","7","46.5","-1.35083"
"A532","1","48.58",".15667"
"A532","2","48.35","-.25"
"A532","3","47.95639","-.94"
"A532","4","47.59972","-1.5175"
"A532","5","47.53556","-1.66278"
"A575","1","59.60583","50.85444"
"A575","2","59.59833","48.96556"
"A575","3","59.51667","45.49778"
"A6","1","49.10556","3.66167"
"A6","2","48.79056","3.87"
"A6","3","48.71583","3.93222"
"A6","4","48.56","4.06167"
"A6","5","48.33778","4.24444"
"A6","6","48.13444","4.40667"
"A6","7","47.84667","4.63972"
"A6","8","47.27083","5.09722"
"A6","9","46.5","4.95278"
"A6","10","46.32417","4.98528"
"A6","11","45.92167","5.05861"
"A6","12","45.74556","5.09056"
"A6","13","45.37472","5.13278"
"A6","14","45.10278","5.16333"
"A6","15","44.555","4.77972"
"A6","16","43.90833","4.90528"
"A6","17","43.38639","5.08694"
"A6","18","42.41667","4.58528"
"A6","19","42.07972","4.415"
"A6","20","41.15306","3.75694"
"A6","21","40.43972","3.3925"
"A6","22","39.9275","3.11472"
"A6","23","39.52333","2.82167"
"A6","24","39.43528","2.75833"
"A6","25","39.24611","2.61056"
"A6","26","38.75111","2.22806"
"A6","27","38.34222","1.91694"
"A6","28","37.75333","1.47611"
"A6","29","37.27472","1.12389"
"A6","30","35.89861",".13639"
"A600","1","30.32194","-9.38333"
"A600","2","30.03917","-9.73833"
"A600","3","29.81667","-10.0225"
"A600","4","27.66667","-12.59528"
"A600","5","27.14278","-13.21806"
"A600","6","21.85","-16.66667"
"A600","7","21.33333","-16.86667"
"A600","8","20.91444","-17.035"
"A600","9","19.97222","-16.66778"
"A600","10","19.34972","-16.42778"
"A600","11","18.09167","-15.94833"
"A600","12","17.21111","-14.83389"
"A600","13","16.49083","-13.93556"
"A600","14","16","-13.33028"
"A600","15","14.81361","-11.82917"
"A600","16","14.47917","-11.42167"
"A600","17","13.76333","-10.17167"
"A600","18","13.19778","-9.12306"
"A600","19","12.54667","-7.92972"
"A600","20","12.69472","-6.57528"
"A600","21","12.81889","-5.38806"
"A600","22","12.93056","-4.275"
"A600F","1","27.14278","-13.21806"
"A600F","2","26.74056","-13.54639"
"A600F","3","25.72806","-14.35861"
"A600F","4","24.14861","-15.60778"
"A600F","5","23.74472","-15.91972"
"A600F","6","21.85","-16.66667"
"A600F","7","21.33333","-16.86667"
"A600F","8","20.91444","-17.035"
"A600F","9","19.97222","-16.66778"
"A600F","10","19.34972","-16.42778"
"A600F","11","18.09167","-15.94833"
"A600F","12","17.21111","-14.83389"
"A600F","13","16.49083","-13.93556"
"A600F","14","16","-13.33028"
"A600F","15","14.81361","-11.82917"
"A600F","16","14.47917","-11.42167"
"A600F","17","13.76333","-10.17167"
"A600F","18","13.19778","-9.12306"
"A600F","19","12.54667","-7.92972"
"A600F","20","12.69472","-6.57528"
"A600F","21","12.81889","-5.38806"
"A600F","22","12.93056","-4.275"
"A600G","1","23.74472","-15.91972"
"A600G","2","21.85","-16.66667"
"A601F","1","14.74472","-17.47472"
"A601F","2","14.22222","-15.48417"
"A601F","3","13.72778","-13.66389"
"A601F","4","13.33194","-11.66667"
"A601F","5","13.07861","-10.43111"
"A601F","6","12.83306","-9.26278"
"A601F","7","12.54667","-7.92972"
"A601F","8","12.05667","-6.6625"
"A601F","9","11.50194","-5.24833"
"A602","1","14.68833","-20.21139"
"A602","2","15.86167","-21.76833"
"A602","3","16.73667","-22.95083"
"A602G","1","14.68833","-20.21139"
"A602G","2","13","-18"
"A602G","3","12.31806","-16.48333"
"A602G","4","11.92056","-15.64472"
"A604","1","35.89861",".13639"
"A604","2","35.50556",".30722"
"A604","3","33.70972","1.07917"
"A604","4","32.97583","1.5"
"A604","5","31.23944","2.48167"
"A604","6","30.55861","2.86167"
"A604","7","28.5","3.51222"
"A604","8","22.8075","5.44667"
"A604","9","20.11667","6.6"
"A605","1","39","7.03333"
"A605","2","36.29333","6.60833"
"A605","3","34.8","6.98389"
"A605","4","31.75917","7.72778"
"A605","5","30.06111","8.13167"
"A605","6","28.09389","8.59083"
"A605","7","26.99417","8.84333"
"A605","8","26","9.06944"
"A605","9","24.28778","9.45333"
"A606","1","36.85167","10.23028"
"A606","2","36.28583","9.93389"
"A606","3","35.83972","9.70333"
"A606","4","35.71333","9.63861"
"A606","5","35.61639","9.58917"
"A606","6","34.86333","9.16778"
"A606","7","34.24333","8.44639"
"A606","8","33.94111","8.10028"
"A612G","1","11.92778","-9.13833"
"A612G","2","12.54667","-7.92972"
"A612G","3","13.17361","-6.72472"
"A612G","4","13.71806","-5.66444"
"A612G","5","14.06583","-4.98"
"A612G","6","14.52611","-4.06472"
"A614","1","29.24028",".2575"
"A614","2","22.46667","-1.05"
"A615","1","32.37472","3.79417"
"A615","2","29.71222","4.26028"
"A615","3","28.5","4.47417"
"A615","4","22.8075","5.44667"
"A621","1","35.83333","-6.45083"
"A621","2","35.80472","-6.28972"
"A621","3","35.72889","-5.89083"
"A621","4","35.63639","-5.4975"
"A621","5","35.595","-5.32472"
"A621","6","35.19111","-3.84167"
"A621","7","34.98667","-3.02917"
"A621","8","34.90306","-2.6"
"A621","9","34.77333","-1.95028"
"A647","1","36.65806","60.32389"
"A647","2","36.23111","59.65056"
"A647","3","36.26917","58.41778"
"A647","4","36.16972","57.57111"
"A647","5","35.82694","55.01444"
"A647","6","35.78056","54.69611"
"A647","7","35.70583","54.19417"
"A647","8","35.59833","53.49722"
"A647","9","35.53139","52.99028"
"A647","10","35.50639","52.80389"
"A647","11","35.49167","52.69639"
"A647","12","35.34278","51.63722"
"A647","13","35.40972","51.17861"
"A647","14","35.44556","50.90528"
"A647","15","35.44417","49.88361"
"A647","16","35.07083","49.26694"
"A647","17","34.86694","48.55028"
"A647","18","34.47028","47.75361"
"A647","19","34.33972","47.16917"
"A647","20","33.51333","45.89667"
"A67","1","41.94778","3.20917"
"A67","2","41.73389","3.35778"
"A67","3","41.54472","3.48861"
"A67","4","41.15306","3.75694"
"A67","5","41.01528","3.80694"
"A67","6","40.5","3.99194"
"A67","7","39.86361","4.21639"
"A712","1","47.85667","39.21833"
"A712","2","47.75278","39.79861"
"A712","3","47.22667","39.16389"
"A712","4","46.87972","38.755"
"A714","1","62.42167","31.10833"
"A714","2","62.80833","33.22917"
"A714","3","62.975","34.21917"
"A714","4","63.21833","35.76917"
"A714","5","63.34167","36.61417"
"A714","6","63.615","38.22917"
"A714","7","64.28333","42.96417"
"A715","1","42.01667","51.46167"
"A715","2","42.57722","51.77444"
"A715","3","43.14056","52.095"
"A715","4","43.6925","52.41528"
"A716","1","55.4","20.55333"
"A716","2","55.31167","20.56"
"A716","3","55.07833","20.58139"
"A716","4","54.89333","20.59972"
"A716","5","54.62","20.65"
"A716","6","54.36833","20.69833"
"A720","1","59.72167","43.16778"
"A720","2","60.17667","40.68167"
"A720","3","60.70556","37.36583"
"A720","4","60.98333","35.95417"
"A721","1","54.03444","58.4525"
"A721","2","53.67333","53.69"
"A721","3","53.53306","51.50583"
"A721","4","53.485","50.87667"
"A721","5","53.425","50.13833"
"A721","6","53.35","49.29833"
"A721","7","53.31833","48.9825"
"A721","8","53.145","47.38333"
"A721","9","52.945","45.75"
"A721","10","52.81333","44.77"
"A721","11","52.53333","42.88167"
"A722","1","53.74472","38.49611"
"A722","2","52.44472","39.59917"
"A722","3","52.08139","39.89583"
"A722","4","51.71833","40.18944"
"A724","1","54.99167","36.14972"
"A724","2","54.7375","35.22111"
"A724","3","54.47806","33.81417"
"A724","4","54.08472","31.85972"
"A725","1","38.25472","9.78722"
"A725","2","37.75417","9.9475"
"A725","3","37.40222","10.05917"
"A725","4","36.85167","10.23028"
"A727","1","33.95167","27.33333"
"A727","2","32.94472","28.335"
"A727","3","31.5725","29.61"
"A727","4","31.1875","29.95083"
"A727","5","31.09194","30.30167"
"A727","6","30.09222","31.38833"
"A727","7","29.70028","31.51833"
"A727","8","28.98361","31.75167"
"A727","9","28.03333","32.05167"
"A727","10","27.30028","32.285"
"A727","11","25.74944","32.76861"
"A727","12","24.69444","32.40528"
"A727","13","23.31667","31.925"
"A727","14","22.355","31.62194"
"A727","15","22","31.635"
"A74","1","69.42194","30.02778"
"A74","2","69.14167","30.65667"
"A74","3","68.61667","31.78"
"A743","1","37.88917","10.62861"
"A743","2","36.85167","10.23028"
"A75","1","42.26028","3.82861"
"A75","2","42.08639","3.62583"
"A788","1","29.54028","52.58889"
"A788","2","29.43806","51.705"
"A788","3","29.38417","51.26111"
"A788","4","29.26389","50.31694"
"A788","5","28.935","49.48972"
"A788","6","26.43417","39.26917"
"A788","7","27.425","41.68278"
"A788","8","27.58417","42.41194"
"A788","9","27.84528","43.65111"
"A788","10","27.94667","44.14222"
"A788","11","28.1325","45.08667"
"A788","12","28.33056","46.13"
"A788","13","28.45139","46.87278"
"A788","14","28.57139","47.65889"
"A791","1","25.28694","57.13333"
"A791","2","25.26694","57.78333"
"A791","3","25.20306","59.35861"
"A791","4","25.1625","60.16167"
"A791","5","25.13639","60.625"
"A791","6","25.07889","61.54583"
"A791","7","25.05667","61.795"
"A80","1","41.21833","47.58667"
"A80","2","42.09972","48.28194"
"A80","3","42.26639","48.53861"
"A80","4","42.88333","49.5"
"A80","5","43.85861","51.10056"
"A80","6","44.81694","51.90611"
"A804","1","53.51667","42.61472"
"A804","2","52.53333","42.88167"
"A804","3","51.64861","43.13194"
"A804","4","51.58333","43.14833"
"A804","5","50.89667","43.28333"
"A804","6","49.58333","44.315"
"A804","7","49.16667","44.665"
"A804","8","48.84667","44.93333"
"A804","9","48.40222","45.29583"
"A805","1","45","36.59167"
"A805","2","43.92944","37.86194"
"A805","3","43.77806","38.03667"
"A805","4","43.30806","38.57167"
"A805","5","42.68139","39.27028"
"A811","1","53.6","44.115"
"A811","2","52.53333","42.88167"
"A820","1","43.38833","45.7"
"A820","2","43.73639","45.42528"
"A820","3","43.99972","45.21528"
"A821","1","53.80806","32.14222"
"A821","2","54.17722","33.82139"
"A821","3","54.41806","34.99639"
"A821","4","54.52694","35.55167"
"A821","5","54.60389","35.94861"
"A821","6","54.65167","36.19944"
"A821","7","54.73361","36.6425"
"A829","1","52.38917","38.93111"
"A829","2","53.69056","38.01028"
"A829","3","54.11583","37.69639"
"A829","4","54.60889","37.32361"
"A83","1","48.18194","38.94056"
"A83","2","48.54444","37.03722"
"A83","3","48.65","36.44167"
"A83","4","49.02306","34.90056"
"A83","5","49.31333","33.61667"
"A83","6","49.82611","31.8525"
"A83","7","50.05194","30.83333"
"A83","8","50.45639","28.6925"
"A831","1","57.38028","27.68583"
"A831","2","57.6125","28.20778"
"A831","3","57.92333","28.92361"
"A831","4","58.02472","29.16111"
"A831","5","58.48833","30.0625"
"A831","6","58.62639","30.3375"
"A831","7","59.44972","32.04778"
"A832","1","68.50333","28.45833"
"A832","2","66.86889","32.4825"
"A832","3","66.37333","33.57194"
"A834","1","60.185","35.78278"
"A834","2","60.48972","37.49139"
"A834","3","60.67194","38.58833"
"A834","4","60.94778","40.37833"
"A834","5","61.14833","41.80278"
"A834","6","61.41194","44.05778"
"A834","7","61.80028","48.22778"
"A835","1","45.08472","43.41528"
"A835","2","44.53472","43.38"
"A835","3","42.91833","43.28389"
"A837","1","45.10917","42.1125"
"A837","2","44.59972","43.01861"
"A837","3","43.325","45.52778"
"A837","4","43.05611","46.02722"
"A837","5","41.67667","48.45"
"A839","1","77.5","35"
"A839","2","77.5","65.99639"
"A840","1","76","35"
"A840","2","74.43917","39.78611"
"A840","3","73.45528","42.28667"
"A840","4","71.51667","46.38333"
"A841","1","78","35"
"A841","2","77.55361","36.16111"
"A841","3","74.82139","41.75694"
"A841","4","73.7725","43.42972"
"A841","5","71.51667","46.38333"
"A842","1","52.98833","33.875"
"A842","2","52.71972","33.675"
"A842","3","52.275","32.67333"
"A856","1","35.45667","8.06861"
"A856","2","34.86333","9.16778"
"A856","3","34.40611","9.92028"
"A856","4","34.12778","10.37083"
"A856","5","33.87722","10.77167"
"A857","1","38.50806","-5.09972"
"A857","2","37.4275","-5.76222"
"A857","3","36.50889","-6.72694"
"A857","4","35.83333","-7.41667"
"A857","5","35.41389","-7.83333"
"A857","6","34.44444","-8.78917"
"A857","7","33.01528","-10.13639"
"A857","8","31.75389","-11.2775"
"A857","9","30.50583","-12.37333"
"A857","10","30.10417","-12.71722"
"A857","11","29.16611","-13.51083"
"A868","1","38.03889","10.28639"
"A868","2","37.52056","10.26167"
"A868","3","36.85167","10.23028"
"A869","1","41.65778","-1.03083"
"A869","2","41.27222","-1.38361"
"A869","3","41.19361","-1.455"
"A869","4","40.77833","-1.82833"
"A869","5","40.51222","-2.06417"
"A869","6","40.40556","-2.15833"
"A869","7","39.67139","-2.79556"
"A869","8","39.39917","-3.02778"
"A87","1","47.85667","39.21833"
"A87","2","47.36861","40.72306"
"A87","3","47.21583","41.18083"
"A87","4","46.47972","43.26333"
"A87","5","46.03","45.03667"
"A87","6","45.71667","46.19528"
"A87","7","45.35833","47.45861"
"A87","8","44.74","49.5"
"A87","9","43.85861","51.10056"
"A87","10","43.32889","51.83833"
"A87","11","43.14056","52.095"
"A87","12","42.87639","52.45194"
"A87","13","42.24278","53.28889"
"A87","14","40.875","55.015"
"A87","15","40.26833","55.75"
"A87","16","39.865","56.23167"
"A87","17","39.36833","56.80833"
"A87","18","38.58","57.7"
"A87","19","38.00306","58.33556"
"A871","1","37.05528","-4.94"
"A871","2","37.85583","-4.51889"
"A871","3","39","-3.89944"
"A871","4","39.57139","-3.58167"
"A871","5","39.78083","-3.46417"
"A873","1","30.89972","-14.41556"
